user,event_name,error_code
attacker_82,s3:DeleteObject,
exfil_198,s3:GetObject,
user_191,rds:DescribeDBInstances,
exfil_40,s3:GetObject,
suspicious_45,iam:CreateUser,
user_48,s3:PutObject,
attacker_232,iam:DeleteRole,
suspicious_8,iam:AttachUserPolicy,AccessDenied
user_370,ec2:DescribeSecurityGroups,
attacker_23,s3:DeleteObject,
user_256,iam:ListUsers,
exfil_102,s3:GetObject,
user_209,logs:GetLogEvents,None
user_241,s3:ListBucket,
exfil_129,s3:GetObject,
user_26,s3:ListBucket,
attacker_167,sts:AssumeRole,AccessDenied
exfil_146,s3:GetObject,
user_165,rds:DescribeDBInstances,
user_246,iam:ListUsers,
user_307,ec2:DescribeSecurityGroups,
user_308,lambda:ListFunctions,
user_47,iam:GetUser,None
exfil_50,s3:GetObject,
user_122,sts:GetCallerIdentity,
exfil_53,s3:GetObject,
user_303,rds:DescribeDBInstances,
user_19,s3:GetObject,
attacker_98,iam:DeleteRole,
user_181,sts:GetCallerIdentity,
attacker_270,iam:CreateUser,AccessDenied
user_324,s3:ListBucket,
user_331,s3:GetObject,
user_125,iam:ListUsers,
exfil_121,s3:GetObject,
suspicious_90,s3:PutObject,AccessDenied
user_98,rds:DescribeDBInstances,
attacker_241,iam:DeleteUser,
user_189,lambda:ListFunctions,None
exfil_0,s3:GetObject,
user_340,s3:GetObject,
suspicious_89,iam:PutUserPolicy,AccessDenied
exfil_107,s3:GetObject,
user_366,s3:PutObject,
user_399,ec2:DescribeInstances,None
user_65,rds:DescribeDBInstances,None
user_324,cloudwatch:GetMetricData,None
exfil_140,s3:GetObject,
attacker_243,sts:AssumeRole,AccessDenied
exfil_151,s3:GetObject,
user_85,iam:ListUsers,
attacker_1,iam:DeleteRole,
user_372,logs:GetLogEvents,
attacker_25,iam:CreateUser,AccessDenied
attacker_282,iam:DeleteRole,
user_235,ec2:DescribeInstances,
user_305,s3:PutObject,None
exfil_105,s3:GetObject,
exfil_70,s3:GetObject,
user_295,lambda:ListFunctions,None
attacker_164,iam:DeleteRole,
user_217,sts:GetCallerIdentity,
user_124,sts:GetCallerIdentity,
attacker_297,iam:AttachUserPolicy,AccessDenied
attacker_127,iam:AttachUserPolicy,AccessDenied
suspicious_49,s3:ListBucket,AccessDenied
exfil_32,s3:GetObject,
exfil_147,s3:GetObject,
user_189,cloudwatch:GetMetricData,
user_267,lambda:ListFunctions,
exfil_29,s3:GetObject,
exfil_186,s3:GetObject,
suspicious_79,s3:PutObject,AccessDenied
attacker_163,sts:AssumeRole,AccessDenied
exfil_171,s3:GetObject,
attacker_171,iam:DeleteRole,
user_243,ec2:DescribeSecurityGroups,
suspicious_46,s3:GetObject,
user_392,ec2:DescribeInstances,None
user_373,cloudwatch:GetMetricData,
user_145,iam:GetUser,
exfil_139,s3:GetObject,
exfil_97,s3:GetObject,
user_171,s3:GetObject,
exfil_167,s3:GetObject,
user_186,iam:ListUsers,
user_125,ec2:DescribeInstances,None
attacker_146,sts:AssumeRole,AccessDenied
exfil_8,s3:GetObject,
exfil_136,s3:GetObject,
user_326,rds:DescribeDBInstances,
attacker_84,iam:DeleteRole,
user_325,iam:GetUser,
attacker_278,s3:DeleteObject,
suspicious_14,s3:PutObject,AccessDenied
suspicious_17,cloudwatch:GetMetricData,
attacker_191,iam:DeleteUser,
attacker_146,iam:AttachUserPolicy,AccessDenied
exfil_12,s3:GetObject,
exfil_116,s3:GetObject,
user_22,s3:PutObject,
exfil_174,s3:GetObject,
attacker_19,iam:DeleteUser,
attacker_109,s3:DeleteObject,
exfil_173,s3:GetObject,
user_152,s3:GetObject,
exfil_29,s3:GetObject,
exfil_104,s3:GetObject,
exfil_144,s3:GetObject,
exfil_150,s3:GetObject,
attacker_61,iam:AttachUserPolicy,AccessDenied
user_366,logs:GetLogEvents,
attacker_241,iam:AttachUserPolicy,AccessDenied
exfil_114,s3:GetObject,
exfil_158,s3:GetObject,
attacker_53,sts:AssumeRole,AccessDenied
exfil_20,s3:GetObject,
exfil_142,s3:GetObject,
attacker_147,iam:DeleteUser,
exfil_26,s3:GetObject,
user_257,ec2:DescribeSecurityGroups,None
exfil_132,s3:GetObject,
suspicious_39,ec2:DescribeInstances,
suspicious_31,iam:AttachUserPolicy,
attacker_172,iam:DeleteUser,
exfil_83,s3:GetObject,
exfil_132,s3:GetObject,
user_213,lambda:ListFunctions,
user_123,rds:DescribeDBInstances,
attacker_22,iam:AttachUserPolicy,AccessDenied
user_151,s3:GetObject,
user_1,s3:ListBucket,
user_43,ec2:DescribeInstances,
user_327,rds:DescribeDBInstances,
suspicious_35,ec2:DescribeSecurityGroups,
user_338,lambda:ListFunctions,
exfil_115,s3:GetObject,
user_37,rds:DescribeDBInstances,
exfil_192,s3:GetObject,
user_213,rds:DescribeDBInstances,
user_224,cloudwatch:GetMetricData,None
attacker_239,iam:DeleteUser,
user_120,s3:PutObject,
exfil_11,s3:GetObject,
user_259,s3:PutObject,
user_282,cloudwatch:GetMetricData,
user_152,rds:DescribeDBInstances,
user_347,rds:DescribeDBInstances,None
exfil_192,s3:GetObject,
user_321,ec2:DescribeInstances,
user_189,ec2:DescribeInstances,
exfil_149,s3:GetObject,
exfil_108,s3:GetObject,
user_258,s3:GetObject,
user_234,logs:GetLogEvents,None
user_370,lambda:ListFunctions,
exfil_16,s3:GetObject,
exfil_178,s3:GetObject,
exfil_89,s3:GetObject,
user_362,ec2:DescribeInstances,None
exfil_188,s3:GetObject,
attacker_215,sts:AssumeRole,AccessDenied
exfil_75,s3:GetObject,
exfil_115,s3:GetObject,
exfil_10,s3:GetObject,
user_142,iam:GetUser,None
exfil_96,s3:GetObject,
attacker_109,iam:AttachUserPolicy,AccessDenied
user_30,s3:PutObject,None
suspicious_63,iam:CreateUser,AccessDenied
user_374,iam:ListUsers,None
user_313,logs:GetLogEvents,None
suspicious_96,s3:ListBucket,AccessDenied
user_2,sts:GetCallerIdentity,None
exfil_52,s3:GetObject,
user_281,lambda:ListFunctions,None
user_298,rds:DescribeDBInstances,
attacker_249,iam:CreateUser,AccessDenied
attacker_8,iam:DeleteUser,
exfil_63,s3:GetObject,
exfil_60,s3:GetObject,
user_160,ec2:DescribeInstances,
user_287,ec2:DescribeSecurityGroups,
attacker_142,sts:AssumeRole,AccessDenied
exfil_36,s3:GetObject,
attacker_240,iam:CreateUser,AccessDenied
user_257,s3:GetObject,None
user_344,sts:GetCallerIdentity,
user_185,iam:GetUser,
exfil_103,s3:GetObject,
user_129,sts:GetCallerIdentity,
attacker_214,iam:DeleteRole,
attacker_90,iam:DeleteRole,
exfil_1,s3:GetObject,
suspicious_81,s3:GetObject,AccessDenied
exfil_3,s3:GetObject,
user_110,rds:DescribeDBInstances,
user_172,rds:DescribeDBInstances,
attacker_6,iam:CreateUser,AccessDenied
user_283,s3:GetObject,
user_47,s3:ListBucket,
attacker_259,iam:AttachUserPolicy,AccessDenied
exfil_82,s3:GetObject,
user_331,s3:ListBucket,
exfil_166,s3:GetObject,
exfil_155,s3:GetObject,
exfil_76,s3:GetObject,
exfil_116,s3:GetObject,
exfil_12,s3:GetObject,
user_173,s3:GetObject,
user_95,s3:ListBucket,None
user_119,rds:DescribeDBInstances,None
user_202,ec2:DescribeInstances,
exfil_27,s3:GetObject,
exfil_93,s3:GetObject,
user_29,iam:GetUser,None
attacker_77,sts:AssumeRole,AccessDenied
user_269,logs:GetLogEvents,
user_233,iam:ListUsers,None
exfil_43,s3:GetObject,
suspicious_38,s3:ListBucket,
suspicious_88,iam:AttachUserPolicy,AccessDenied
suspicious_57,s3:ListBucket,
user_309,rds:DescribeDBInstances,
exfil_73,s3:GetObject,
exfil_141,s3:GetObject,
user_390,lambda:ListFunctions,
user_8,iam:GetUser,
user_0,s3:ListBucket,
exfil_25,s3:GetObject,
suspicious_51,cloudwatch:GetMetricData,
exfil_82,s3:GetObject,
exfil_49,s3:GetObject,
exfil_140,s3:GetObject,
attacker_79,iam:CreateUser,AccessDenied
user_292,iam:GetUser,None
exfil_189,s3:GetObject,
exfil_71,s3:GetObject,
user_269,s3:PutObject,
user_144,s3:ListBucket,
user_260,s3:PutObject,
user_182,ec2:DescribeInstances,None
user_140,s3:PutObject,
exfil_173,s3:GetObject,
user_16,iam:ListUsers,
exfil_43,s3:GetObject,
user_303,s3:GetObject,None
user_34,rds:DescribeDBInstances,
exfil_0,s3:GetObject,
exfil_146,s3:GetObject,
attacker_67,sts:AssumeRole,AccessDenied
user_368,cloudwatch:GetMetricData,
attacker_77,iam:CreateUser,AccessDenied
user_146,lambda:ListFunctions,
attacker_110,iam:CreateUser,AccessDenied
user_49,lambda:ListFunctions,
suspicious_97,ec2:DescribeInstances,
exfil_55,s3:GetObject,
user_145,cloudwatch:GetMetricData,
exfil_61,s3:GetObject,
user_213,sts:GetCallerIdentity,
exfil_21,s3:GetObject,
user_377,ec2:DescribeSecurityGroups,
exfil_81,s3:GetObject,
exfil_12,s3:GetObject,
user_197,ec2:DescribeInstances,
exfil_27,s3:GetObject,
attacker_210,iam:AttachUserPolicy,AccessDenied
user_186,s3:PutObject,
user_384,s3:PutObject,
user_145,s3:ListBucket,
user_165,lambda:ListFunctions,
user_159,ec2:DescribeSecurityGroups,None
exfil_81,s3:GetObject,
user_110,s3:GetObject,
exfil_43,s3:GetObject,
exfil_187,s3:GetObject,
attacker_139,s3:DeleteObject,
user_158,cloudwatch:GetMetricData,
exfil_93,s3:GetObject,
attacker_86,iam:DeleteRole,
exfil_23,s3:GetObject,
exfil_72,s3:GetObject,
attacker_87,iam:CreateUser,AccessDenied
user_119,s3:PutObject,
exfil_187,s3:GetObject,
user_374,ec2:DescribeInstances,
attacker_190,iam:DeleteRole,
exfil_76,s3:GetObject,
exfil_24,s3:GetObject,
user_262,iam:ListUsers,
user_354,rds:DescribeDBInstances,
user_279,cloudwatch:GetMetricData,None
exfil_178,s3:GetObject,
user_213,s3:ListBucket,None
exfil_86,s3:GetObject,
exfil_92,s3:GetObject,
user_191,s3:PutObject,None
user_88,ec2:DescribeInstances,None
exfil_172,s3:GetObject,
suspicious_2,s3:ListBucket,
exfil_162,s3:GetObject,
user_239,s3:GetObject,None
user_286,iam:ListUsers,None
user_204,iam:GetUser,None
exfil_109,s3:GetObject,
user_0,lambda:ListFunctions,
exfil_136,s3:GetObject,
user_61,s3:PutObject,
suspicious_3,iam:CreateUser,AccessDenied
exfil_163,s3:GetObject,
user_167,s3:PutObject,
exfil_196,s3:GetObject,
user_85,cloudwatch:GetMetricData,
user_95,iam:ListUsers,
attacker_265,s3:DeleteObject,
user_189,iam:GetUser,
user_365,iam:GetUser,
user_11,iam:GetUser,None
exfil_102,s3:GetObject,
user_381,sts:GetCallerIdentity,None
user_177,s3:PutObject,
user_394,rds:DescribeDBInstances,None
attacker_108,iam:AttachUserPolicy,AccessDenied
user_102,lambda:ListFunctions,
attacker_56,iam:AttachUserPolicy,AccessDenied
attacker_178,iam:AttachUserPolicy,AccessDenied
user_299,iam:ListUsers,None
exfil_40,s3:GetObject,
exfil_121,s3:GetObject,
exfil_127,s3:GetObject,
user_41,lambda:ListFunctions,
attacker_268,iam:DeleteUser,
user_284,cloudwatch:GetMetricData,
suspicious_47,ec2:DescribeSecurityGroups,
user_334,ec2:DescribeInstances,
user_390,lambda:ListFunctions,None
exfil_8,s3:GetObject,
attacker_211,sts:AssumeRole,AccessDenied
user_125,s3:GetObject,
exfil_139,s3:GetObject,
exfil_60,s3:GetObject,
exfil_184,s3:GetObject,
attacker_21,sts:AssumeRole,AccessDenied
attacker_246,iam:DeleteUser,
user_98,ec2:DescribeSecurityGroups,None
user_226,iam:GetUser,
exfil_68,s3:GetObject,
user_205,s3:ListBucket,
exfil_168,s3:GetObject,
user_21,s3:GetObject,
user_288,rds:DescribeDBInstances,
user_360,s3:ListBucket,None
user_267,iam:GetUser,
user_141,iam:ListUsers,
exfil_171,s3:GetObject,
exfil_94,s3:GetObject,
exfil_97,s3:GetObject,
attacker_291,iam:DeleteRole,
user_158,ec2:DescribeInstances,
attacker_137,iam:DeleteUser,
user_318,iam:GetUser,
attacker_121,iam:DeleteUser,
user_355,sts:GetCallerIdentity,
exfil_72,s3:GetObject,
user_48,iam:GetUser,
user_182,s3:ListBucket,
suspicious_60,s3:GetObject,AccessDenied
attacker_20,iam:CreateUser,AccessDenied
exfil_52,s3:GetObject,
user_173,ec2:DescribeSecurityGroups,
user_140,ec2:DescribeSecurityGroups,
exfil_8,s3:GetObject,
user_324,rds:DescribeDBInstances,
user_63,cloudwatch:GetMetricData,
attacker_137,sts:AssumeRole,AccessDenied
user_270,lambda:ListFunctions,
exfil_158,s3:GetObject,
user_294,s3:GetObject,
exfil_23,s3:GetObject,
attacker_188,sts:AssumeRole,AccessDenied
user_85,cloudwatch:GetMetricData,
attacker_119,s3:DeleteObject,
exfil_90,s3:GetObject,
user_286,iam:ListUsers,
suspicious_28,ec2:DescribeSecurityGroups,AccessDenied
user_325,sts:GetCallerIdentity,
attacker_201,s3:DeleteObject,
suspicious_85,cloudwatch:GetMetricData,
user_350,s3:PutObject,
suspicious_10,cloudwatch:GetMetricData,AccessDenied
attacker_217,iam:AttachUserPolicy,AccessDenied
attacker_24,s3:DeleteObject,
exfil_83,s3:GetObject,
exfil_189,s3:GetObject,
user_182,logs:GetLogEvents,
exfil_182,s3:GetObject,
exfil_32,s3:GetObject,
attacker_249,sts:AssumeRole,AccessDenied
user_132,ec2:DescribeInstances,
user_327,iam:GetUser,
user_289,ec2:DescribeInstances,
user_114,s3:ListBucket,
user_128,cloudwatch:GetMetricData,
user_38,cloudwatch:GetMetricData,
exfil_29,s3:GetObject,
user_270,s3:GetObject,
exfil_29,s3:GetObject,
exfil_171,s3:GetObject,
suspicious_67,iam:CreateUser,
exfil_180,s3:GetObject,
exfil_190,s3:GetObject,
user_311,rds:DescribeDBInstances,
exfil_182,s3:GetObject,
user_92,ec2:DescribeSecurityGroups,
attacker_296,iam:AttachUserPolicy,AccessDenied
attacker_92,sts:AssumeRole,AccessDenied
user_292,logs:GetLogEvents,
user_364,iam:ListUsers,
user_347,logs:GetLogEvents,None
attacker_217,iam:CreateUser,AccessDenied
exfil_55,s3:GetObject,
exfil_165,s3:GetObject,
exfil_174,s3:GetObject,
attacker_216,iam:AttachUserPolicy,AccessDenied
user_77,iam:GetUser,
user_115,lambda:ListFunctions,
user_30,s3:PutObject,None
user_259,lambda:ListFunctions,
user_238,sts:GetCallerIdentity,
user_61,ec2:DescribeSecurityGroups,
exfil_47,s3:GetObject,
exfil_35,s3:GetObject,
exfil_87,s3:GetObject,
exfil_76,s3:GetObject,
exfil_109,s3:GetObject,
exfil_31,s3:GetObject,
user_98,s3:PutObject,
exfil_176,s3:GetObject,
attacker_277,iam:AttachUserPolicy,AccessDenied
user_132,cloudwatch:GetMetricData,
exfil_38,s3:GetObject,
exfil_119,s3:GetObject,
exfil_148,s3:GetObject,
user_214,s3:PutObject,None
attacker_51,iam:CreateUser,AccessDenied
exfil_98,s3:GetObject,
exfil_128,s3:GetObject,
user_345,sts:GetCallerIdentity,None
suspicious_74,ec2:DescribeInstances,AccessDenied
exfil_170,s3:GetObject,
user_151,rds:DescribeDBInstances,
exfil_189,s3:GetObject,
exfil_101,s3:GetObject,
exfil_103,s3:GetObject,
exfil_122,s3:GetObject,
user_319,iam:GetUser,
user_390,s3:PutObject,
exfil_123,s3:GetObject,
attacker_262,sts:AssumeRole,AccessDenied
user_262,ec2:DescribeSecurityGroups,
attacker_169,s3:DeleteObject,
suspicious_56,s3:ListBucket,
user_388,ec2:DescribeSecurityGroups,
attacker_224,iam:AttachUserPolicy,AccessDenied
exfil_163,s3:GetObject,
user_121,lambda:ListFunctions,
user_305,s3:GetObject,
exfil_80,s3:GetObject,
exfil_24,s3:GetObject,
user_299,logs:GetLogEvents,
exfil_51,s3:GetObject,
exfil_12,s3:GetObject,
user_179,rds:DescribeDBInstances,
user_134,ec2:DescribeSecurityGroups,
user_357,ec2:DescribeSecurityGroups,
user_319,s3:ListBucket,None
exfil_67,s3:GetObject,
user_334,iam:GetUser,
exfil_8,s3:GetObject,
user_195,sts:GetCallerIdentity,
user_307,iam:GetUser,
user_15,iam:ListUsers,None
exfil_106,s3:GetObject,
user_246,s3:GetObject,
user_4,ec2:DescribeSecurityGroups,
exfil_131,s3:GetObject,
suspicious_29,s3:PutObject,
exfil_168,s3:GetObject,
user_369,s3:PutObject,
user_18,ec2:DescribeInstances,
suspicious_70,s3:ListBucket,AccessDenied
attacker_229,iam:CreateUser,AccessDenied
user_41,lambda:ListFunctions,
exfil_52,s3:GetObject,
exfil_15,s3:GetObject,
exfil_186,s3:GetObject,
attacker_131,iam:DeleteUser,
suspicious_96,iam:AttachUserPolicy,
user_325,lambda:ListFunctions,
user_155,sts:GetCallerIdentity,None
user_323,iam:ListUsers,None
user_147,s3:ListBucket,
user_105,sts:GetCallerIdentity,
exfil_144,s3:GetObject,
exfil_100,s3:GetObject,
user_346,s3:PutObject,
attacker_38,iam:AttachUserPolicy,AccessDenied
exfil_197,s3:GetObject,
user_47,iam:GetUser,
user_168,ec2:DescribeSecurityGroups,
user_55,ec2:DescribeSecurityGroups,None
exfil_84,s3:GetObject,
exfil_125,s3:GetObject,
exfil_57,s3:GetObject,
exfil_98,s3:GetObject,
user_28,s3:ListBucket,
user_365,s3:GetObject,
attacker_223,iam:DeleteUser,
attacker_141,sts:AssumeRole,AccessDenied
user_207,s3:GetObject,None
exfil_7,s3:GetObject,
exfil_150,s3:GetObject,
user_291,s3:ListBucket,
attacker_285,iam:CreateUser,AccessDenied
suspicious_93,iam:CreateUser,AccessDenied
user_252,sts:GetCallerIdentity,
user_271,cloudwatch:GetMetricData,
attacker_55,sts:AssumeRole,AccessDenied
exfil_130,s3:GetObject,
user_157,iam:GetUser,
user_350,s3:GetObject,None
user_49,sts:GetCallerIdentity,
user_380,ec2:DescribeInstances,
exfil_138,s3:GetObject,
exfil_51,s3:GetObject,
user_146,s3:GetObject,None
attacker_106,sts:AssumeRole,AccessDenied
exfil_3,s3:GetObject,
attacker_77,iam:AttachUserPolicy,AccessDenied
attacker_283,iam:DeleteUser,
exfil_42,s3:GetObject,
exfil_175,s3:GetObject,
user_24,iam:GetUser,
attacker_299,iam:CreateUser,AccessDenied
user_161,lambda:ListFunctions,
exfil_161,s3:GetObject,
user_293,ec2:DescribeSecurityGroups,
user_130,logs:GetLogEvents,None
attacker_188,s3:DeleteObject,
user_341,logs:GetLogEvents,None
exfil_145,s3:GetObject,
user_82,cloudwatch:GetMetricData,None
suspicious_85,s3:GetObject,
attacker_23,iam:DeleteRole,
exfil_0,s3:GetObject,
exfil_77,s3:GetObject,
user_298,ec2:DescribeInstances,
exfil_154,s3:GetObject,
attacker_124,iam:AttachUserPolicy,AccessDenied
exfil_183,s3:GetObject,
user_87,iam:GetUser,None
attacker_112,iam:CreateUser,AccessDenied
attacker_200,sts:AssumeRole,AccessDenied
user_342,iam:GetUser,None
user_379,sts:GetCallerIdentity,None
attacker_208,iam:AttachUserPolicy,AccessDenied
suspicious_65,iam:AttachUserPolicy,AccessDenied
exfil_126,s3:GetObject,
exfil_124,s3:GetObject,
exfil_26,s3:GetObject,
exfil_107,s3:GetObject,
user_291,iam:ListUsers,None
user_1,logs:GetLogEvents,
user_116,iam:ListUsers,
exfil_39,s3:GetObject,
attacker_215,iam:DeleteUser,
user_374,lambda:ListFunctions,
suspicious_97,iam:PutUserPolicy,AccessDenied
user_18,cloudwatch:GetMetricData,
suspicious_20,cloudwatch:GetMetricData,
exfil_80,s3:GetObject,
suspicious_61,s3:ListBucket,
user_140,logs:GetLogEvents,
attacker_88,iam:AttachUserPolicy,AccessDenied
user_238,s3:ListBucket,None
exfil_179,s3:GetObject,
exfil_21,s3:GetObject,
exfil_21,s3:GetObject,
attacker_157,iam:DeleteRole,
suspicious_91,iam:AttachUserPolicy,AccessDenied
user_337,ec2:DescribeSecurityGroups,None
user_286,iam:GetUser,None
exfil_75,s3:GetObject,
user_314,sts:GetCallerIdentity,
attacker_88,iam:DeleteRole,
user_268,lambda:ListFunctions,
user_371,s3:PutObject,
exfil_68,s3:GetObject,
attacker_218,iam:AttachUserPolicy,AccessDenied
user_317,sts:GetCallerIdentity,None
suspicious_24,iam:AttachUserPolicy,
exfil_121,s3:GetObject,
exfil_13,s3:GetObject,
user_107,s3:ListBucket,None
user_9,ec2:DescribeInstances,
attacker_28,iam:DeleteRole,
attacker_59,iam:DeleteRole,
exfil_130,s3:GetObject,
exfil_140,s3:GetObject,
user_111,sts:GetCallerIdentity,
exfil_151,s3:GetObject,
exfil_45,s3:GetObject,
attacker_187,iam:DeleteUser,
user_337,ec2:DescribeInstances,None
user_303,s3:GetObject,
user_23,sts:GetCallerIdentity,
exfil_56,s3:GetObject,
exfil_91,s3:GetObject,
attacker_142,s3:DeleteObject,
exfil_155,s3:GetObject,
user_58,sts:GetCallerIdentity,
attacker_14,s3:DeleteObject,
suspicious_69,s3:ListBucket,AccessDenied
exfil_179,s3:GetObject,
user_173,iam:GetUser,
user_210,sts:GetCallerIdentity,
user_354,logs:GetLogEvents,None
exfil_34,s3:GetObject,
user_181,logs:GetLogEvents,
exfil_118,s3:GetObject,
exfil_175,s3:GetObject,
user_382,lambda:ListFunctions,
user_372,lambda:ListFunctions,None
exfil_85,s3:GetObject,
exfil_63,s3:GetObject,
attacker_187,iam:AttachUserPolicy,AccessDenied
user_227,s3:GetObject,
attacker_77,s3:DeleteObject,
attacker_178,iam:CreateUser,AccessDenied
exfil_47,s3:GetObject,
exfil_46,s3:GetObject,
user_369,s3:PutObject,
suspicious_57,iam:CreateUser,AccessDenied
exfil_197,s3:GetObject,
suspicious_46,s3:ListBucket,AccessDenied
user_272,s3:PutObject,
exfil_61,s3:GetObject,
exfil_70,s3:GetObject,
attacker_225,iam:AttachUserPolicy,AccessDenied
user_71,iam:ListUsers,
user_77,iam:GetUser,None
exfil_141,s3:GetObject,
user_349,s3:ListBucket,
user_141,iam:ListUsers,
exfil_12,s3:GetObject,
user_23,s3:PutObject,
user_168,s3:PutObject,
exfil_198,s3:GetObject,
exfil_41,s3:GetObject,
attacker_260,s3:DeleteObject,
user_340,cloudwatch:GetMetricData,
exfil_0,s3:GetObject,
exfil_125,s3:GetObject,
